trialN	riskCtrl	riskRx	nonSig	RxHarm	RxBenefit
160	0.36	0.01	0	0	1000000
160	0.37	0.37	966117	16950	16933
160	0.37	0.36	964230	12147	23623
160	0.37	0.35	959127	8727	32146
160	0.37	0.34	951091	6031	42878
160	0.37	0.33	939166	4077	56757
160	0.37	0.32	923686	2662	73652
160	0.37	0.31	903453	1767	94780
160	0.37	0.3	879099	1127	119774
160	0.37	0.29	850225	692	149083
160	0.37	0.28	816084	457	183459
160	0.37	0.27	777657	250	222093
160	0.37	0.26	733529	152	266319
160	0.37	0.25	685223	79	314698
160	0.37	0.24	632054	42	367904
160	0.37	0.23	576199	24	423777
160	0.37	0.22	516734	10	483256
160	0.37	0.21	456636	3	543361
160	0.37	0.2	395465	4	604531
160	0.37	0.19	336189	1	663810
160	0.37	0.18	278432	0	721568
160	0.37	0.17	225460	0	774540
160	0.37	0.16	176952	0	823048
160	0.37	0.15	134982	0	865018
160	0.37	0.14	99497	0	900503
160	0.37	0.13	70665	0	929335
160	0.37	0.12	47551	0	952449
160	0.37	0.11	31009	0	968991
160	0.37	0.1	18856	0	981144
160	0.37	0.09	10905	0	989095
160	0.37	0.08	5677	0	994323
160	0.37	0.07	2785	0	997215
160	0.37	0.06	1220	0	998780
160	0.37	0.05	471	0	999529
160	0.37	0.04	134	0	999866
160	0.37	0.03	33	0	999967
160	0.37	0.02	3	0	999997
160	0.37	0.01	0	0	1000000
160	0.38	0.38	966654	16695	16651
160	0.38	0.37	964939	11994	23067
160	0.38	0.36	959661	8534	31805
160	0.38	0.35	951750	5938	42312
160	0.38	0.34	940198	4024	55778
160	0.38	0.33	924463	2762	72775
160	0.38	0.32	904759	1794	93447
160	0.38	0.31	880573	1111	118316
160	0.38	0.3	851730	730	147540
160	0.38	0.29	818267	458	181275
160	0.38	0.28	779648	272	220080
160	0.38	0.27	736411	133	263456
160	0.38	0.26	688361	113	311526
160	0.38	0.25	636039	41	363920
160	0.38	0.24	581469	23	418508
160	0.38	0.23	524036	11	475953
160	0.38	0.22	464713	9	535278
160	0.38	0.21	404395	1	595604
160	0.38	0.2	345086	1	654913
160	0.38	0.19	289072	0	710928
160	0.38	0.18	236473	0	763527
160	0.38	0.17	188173	0	811827
160	0.38	0.16	145430	0	854570
160	0.38	0.15	108481	0	891519
160	0.38	0.14	78220	0	921780
160	0.38	0.13	54188	0	945812
160	0.38	0.12	35665	0	964335
160	0.38	0.11	22589	0	977411
160	0.38	0.1	13527	0	986473
160	0.38	0.09	7617	0	992383
160	0.38	0.08	3864	0	996136
160	0.38	0.07	1823	0	998177
160	0.38	0.06	766	0	999234
160	0.38	0.05	265	0	999735
160	0.38	0.04	90	0	999910
160	0.38	0.03	15	0	999985
160	0.38	0.02	4	0	999996
160	0.38	0.01	0	0	1000000
160	0.39	0.39	967050	16450	16500
160	0.39	0.38	965069	11993	22938
160	0.39	0.37	960454	8508	31038
160	0.39	0.36	953166	5967	40867
160	0.39	0.35	940989	4017	54994
160	0.39	0.34	925634	2661	71705
160	0.39	0.33	905854	1844	92302
160	0.39	0.32	881821	1246	116933
160	0.39	0.31	853554	709	145737
160	0.39	0.3	819880	471	179649
160	0.39	0.29	781840	280	217880
160	0.39	0.28	738479	150	261371
160	0.39	0.27	692647	106	307247
160	0.39	0.26	641397	49	358554
160	0.39	0.25	585779	32	414189
160	0.39	0.24	529503	16	470481
160	0.39	0.23	470834	14	529152
160	0.39	0.22	412529	3	587468
160	0.39	0.21	354538	0	645462
160	0.39	0.2	298469	1	701530
160	0.39	0.19	247069	0	752931
160	0.39	0.18	198247	0	801753
160	0.39	0.17	154893	0	845107
160	0.39	0.16	117430	0	882570
160	0.39	0.15	85986	0	914014
160	0.39	0.14	61006	0	938994
160	0.39	0.13	41308	0	958692
160	0.39	0.12	26310	0	973690
160	0.39	0.11	16503	0	983497
160	0.39	0.1	9307	0	990693
160	0.39	0.09	5143	0	994857
160	0.39	0.08	2511	0	997489
160	0.39	0.07	1150	0	998850
160	0.39	0.06	442	0	999558
160	0.39	0.05	152	0	999848
160	0.39	0.04	48	0	999952
160	0.39	0.03	6	0	999994
160	0.39	0.02	2	0	999998
160	0.39	0.01	0	0	1000000
160	0.4	0.4	967251	16386	16363
160	0.4	0.39	965629	11834	22537
160	0.4	0.38	961088	8390	30522
160	0.4	0.37	953203	5890	40907
160	0.4	0.36	941919	4085	53996
160	0.4	0.35	926614	2718	70668
160	0.4	0.34	907666	1780	90554
160	0.4	0.33	883320	1134	115546
160	0.4	0.32	855285	747	143968
160	0.4	0.31	821743	475	177782
160	0.4	0.3	784143	306	215551
160	0.4	0.29	741558	164	258278
160	0.4	0.28	694686	107	305207
160	0.4	0.27	644214	45	355741
160	0.4	0.26	589869	41	410090
160	0.4	0.25	534406	15	465579
160	0.4	0.24	476651	6	523343
160	0.4	0.23	417585	6	582409
160	0.4	0.22	360766	3	639231
160	0.4	0.21	306409	2	693589
160	0.4	0.2	254709	0	745291
160	0.4	0.19	205859	0	794141
160	0.4	0.18	163443	0	836557
160	0.4	0.17	125422	0	874578
160	0.4	0.16	93532	0	906468
160	0.4	0.15	67089	0	932911
160	0.4	0.14	46736	0	953264
160	0.4	0.13	30965	0	969035
160	0.4	0.12	19375	0	980625
160	0.4	0.11	11585	0	988415
160	0.4	0.1	6623	0	993377
160	0.4	0.09	3508	0	996492
160	0.4	0.08	1649	0	998351
160	0.4	0.07	715	0	999285
160	0.4	0.06	311	0	999689
160	0.4	0.05	96	0	999904
160	0.4	0.04	25	0	999975
160	0.4	0.03	5	0	999995
160	0.4	0.02	1	0	999999
160	0.4	0.01	1	0	999999
160	0.41	0.41	967956	15999	16045
160	0.41	0.4	966478	11498	22024
160	0.41	0.39	961474	8312	30214
160	0.41	0.38	953749	5891	40360
160	0.41	0.37	942575	4006	53419
160	0.41	0.36	927865	2832	69303
160	0.41	0.35	909233	1867	88900
160	0.41	0.34	886224	1202	112574
160	0.41	0.33	858053	741	141206
160	0.41	0.32	825144	479	174377
160	0.41	0.31	788445	287	211268
160	0.41	0.3	745610	190	254200
160	0.41	0.29	699169	93	300738
160	0.41	0.28	648201	53	351746
160	0.41	0.27	595152	19	404829
160	0.41	0.26	538886	17	461097
160	0.41	0.25	482235	7	517758
160	0.41	0.24	424625	5	575370
160	0.41	0.23	368433	3	631564
160	0.41	0.22	313592	1	686407
160	0.41	0.21	262362	1	737637
160	0.41	0.2	214002	0	785998
160	0.41	0.19	171525	0	828475
160	0.41	0.18	133235	0	866765
160	0.41	0.17	100455	0	899545
160	0.41	0.16	73547	0	926453
160	0.41	0.15	52151	0	947849
160	0.41	0.14	35616	0	964384
160	0.41	0.13	22804	0	977196
160	0.41	0.12	13961	0	986039
160	0.41	0.11	8105	0	991895
160	0.41	0.1	4393	0	995607
160	0.41	0.09	2242	0	997758
160	0.41	0.08	1048	0	998952
160	0.41	0.07	478	0	999522
160	0.41	0.06	173	0	999827
160	0.41	0.05	64	0	999936
160	0.41	0.04	18	0	999982
160	0.41	0.03	5	0	999995
160	0.41	0.02	1	0	999999
160	0.41	0.01	0	0	1000000
160	0.42	0.42	968015	15944	16041
160	0.42	0.41	966851	11401	21748
160	0.42	0.4	962052	8287	29661
160	0.42	0.39	954405	5829	39766
160	0.42	0.38	943698	3884	52418
160	0.42	0.37	929270	2701	68029
160	0.42	0.36	910962	1791	87247
160	0.42	0.35	887808	1185	111007
160	0.42	0.34	860517	784	138699
160	0.42	0.33	828411	499	171090
160	0.42	0.32	790963	292	208745
160	0.42	0.31	749682	178	250140
160	0.42	0.3	703475	128	296397
160	0.42	0.29	653779	69	346152
160	0.42	0.28	600048	46	399906
160	0.42	0.27	544109	20	455871
160	0.42	0.26	487427	9	512564
160	0.42	0.25	430801	3	569196
160	0.42	0.24	374254	1	625745
160	0.42	0.23	320183	3	679814
160	0.42	0.22	268305	0	731695
160	0.42	0.21	221417	0	778583
160	0.42	0.2	178156	0	821844
160	0.42	0.19	139992	0	860008
160	0.42	0.18	107290	0	892710
160	0.42	0.17	79484	0	920516
160	0.42	0.16	57627	0	942373
160	0.42	0.15	39497	0	960503
160	0.42	0.14	26280	0	973720
160	0.42	0.13	16599	0	983401
160	0.42	0.12	10104	0	989896
160	0.42	0.11	5813	0	994187
160	0.42	0.1	3117	0	996883
160	0.42	0.09	1538	0	998462
160	0.42	0.08	683	0	999317
160	0.42	0.07	295	0	999705
160	0.42	0.06	111	0	999889
160	0.42	0.05	32	0	999968
160	0.42	0.04	5	0	999995
160	0.42	0.03	1	0	999999
160	0.42	0.02	0	0	1000000
160	0.42	0.01	0	0	1000000
160	0.43	0.43	967947	15949	16104
160	0.43	0.42	966813	11446	21741
160	0.43	0.41	962214	8194	29592
160	0.43	0.4	955169	5695	39136
160	0.43	0.39	944275	3968	51757
160	0.43	0.38	930111	2720	67169
160	0.43	0.37	911733	1887	86380
160	0.43	0.36	890156	1150	108694
160	0.43	0.35	862805	760	136435
160	0.43	0.34	831295	464	168241
160	0.43	0.33	794962	309	204729
160	0.43	0.32	754003	186	245811
160	0.43	0.31	707738	93	292169
160	0.43	0.3	658937	65	340998
160	0.43	0.29	606047	33	393920
160	0.43	0.28	549397	18	450585
160	0.43	0.27	494504	11	505485
